fare_id,route_id,origin_id,destination_id,contains_id
k_210,100100,0122_A,0123_A,
k_210,100100,0122_A,0121_A,
k_210,100100,0122_A,0081_C,
k_210,100100,0122_A,0082_B,
k_210,100100,0122_A,0112_B,
k_210,100100,0122_A,0114_B,
k_210,100100,0122_A,0141_A,
k_210,100100,0122_A,0142_A,
k_210,100100,0122_A,0151_A,
k_210,100100,0122_A,0170_A,
k_210,100100,0122_A,0171_A,
k_250,100100,0122_A,0172_A,
k_250,100100,0122_A,0173_A,
k_250,100100,0122_A,0174_A,
k_250,100100,0122_A,0175_A,
k_250,100100,0122_A,0176_A,
k_250,100100,0122_A,0177_A,
k_250,100100,0122_A,0178_A,
k_280,100100,0122_A,0179_A,
k_280,100100,0122_A,0181_A,
k_280,100100,0122_A,0182_A,
k_280,100100,0122_A,0201_A,
k_280,100100,0122_A,0211_C,
k_280,100100,0122_A,0221_C,
k_280,100100,0122_A,0231_A,
k_280,100100,0122_A,0241_A,
k_310,100100,0122_A,0771_A,
k_310,100100,0122_A,0781_A,
k_310,100100,0122_A,0731_A,
k_310,100100,0122_A,0730_A,
k_310,100100,0122_A,0681_A,
k_310,100100,0122_A,0691_A,
k_310,100100,0122_A,0711_A,
k_310,100100,0122_A,0721_A,
k_310,100100,0122_A,0722_A,
k_310,100100,0122_A,0723_A,
k_330,100100,0122_A,0724_A,
k_330,100100,0122_A,0725_A,
k_330,100100,0122_A,0726_A,
k_330,100100,0122_A,0391_B,
k_210,100100,0123_A,0121_A,
k_210,100100,0123_A,0081_C,
k_210,100100,0123_A,0082_B,
k_210,100100,0123_A,0112_B,
k_210,100100,0123_A,0114_B,
k_210,100100,0123_A,0141_A,
k_210,100100,0123_A,0142_A,
k_210,100100,0123_A,0151_A,
k_210,100100,0123_A,0170_A,
k_210,100100,0123_A,0171_A,
k_250,100100,0123_A,0172_A,
k_250,100100,0123_A,0173_A,
k_250,100100,0123_A,0174_A,
k_250,100100,0123_A,0175_A,
k_250,100100,0123_A,0176_A,
k_250,100100,0123_A,0177_A,
k_250,100100,0123_A,0178_A,
k_280,100100,0123_A,0179_A,
k_280,100100,0123_A,0181_A,
k_280,100100,0123_A,0182_A,
k_280,100100,0123_A,0201_A,
k_280,100100,0123_A,0211_C,
k_280,100100,0123_A,0221_C,
k_280,100100,0123_A,0231_A,
k_280,100100,0123_A,0241_A,
k_310,100100,0123_A,0771_A,
k_310,100100,0123_A,0781_A,
k_310,100100,0123_A,0731_A,
k_310,100100,0123_A,0730_A,
k_310,100100,0123_A,0681_A,
k_310,100100,0123_A,0691_A,
k_310,100100,0123_A,0711_A,
k_310,100100,0123_A,0721_A,
k_310,100100,0123_A,0722_A,
k_310,100100,0123_A,0723_A,
k_330,100100,0123_A,0724_A,
k_330,100100,0123_A,0725_A,
k_330,100100,0123_A,0726_A,
k_330,100100,0123_A,0391_B,
k_210,100100,0121_A,0081_C,
k_210,100100,0121_A,0082_B,
k_210,100100,0121_A,0112_B,
k_210,100100,0121_A,0114_B,
k_210,100100,0121_A,0141_A,
k_210,100100,0121_A,0142_A,
k_210,100100,0121_A,0151_A,
k_210,100100,0121_A,0170_A,
k_210,100100,0121_A,0171_A,
k_250,100100,0121_A,0172_A,
k_250,100100,0121_A,0173_A,
k_250,100100,0121_A,0174_A,
k_250,100100,0121_A,0175_A,
k_250,100100,0121_A,0176_A,
k_250,100100,0121_A,0177_A,
k_250,100100,0121_A,0178_A,
k_280,100100,0121_A,0179_A,
k_280,100100,0121_A,0181_A,
k_280,100100,0121_A,0182_A,
k_280,100100,0121_A,0201_A,
k_280,100100,0121_A,0211_C,
k_280,100100,0121_A,0221_C,
k_280,100100,0121_A,0231_A,
k_280,100100,0121_A,0241_A,
k_310,100100,0121_A,0771_A,
k_310,100100,0121_A,0781_A,
k_310,100100,0121_A,0731_A,
k_310,100100,0121_A,0730_A,
k_310,100100,0121_A,0681_A,
k_310,100100,0121_A,0691_A,
k_310,100100,0121_A,0711_A,
k_310,100100,0121_A,0721_A,
k_310,100100,0121_A,0722_A,
k_310,100100,0121_A,0723_A,
k_330,100100,0121_A,0724_A,
k_330,100100,0121_A,0725_A,
k_330,100100,0121_A,0726_A,
k_330,100100,0121_A,0391_B,
k_210,100100,0081_C,0082_B,
k_210,100100,0081_C,0112_B,
k_210,100100,0081_C,0114_B,
k_210,100100,0081_C,0141_A,
k_210,100100,0081_C,0142_A,
k_210,100100,0081_C,0151_A,
k_210,100100,0081_C,0170_A,
k_210,100100,0081_C,0171_A,
k_250,100100,0081_C,0172_A,
k_250,100100,0081_C,0173_A,
k_250,100100,0081_C,0174_A,
k_250,100100,0081_C,0175_A,
k_250,100100,0081_C,0176_A,
k_250,100100,0081_C,0177_A,
k_250,100100,0081_C,0178_A,
k_280,100100,0081_C,0179_A,
k_280,100100,0081_C,0181_A,
k_280,100100,0081_C,0182_A,
k_280,100100,0081_C,0201_A,
k_280,100100,0081_C,0211_C,
k_280,100100,0081_C,0221_C,
k_280,100100,0081_C,0231_A,
k_280,100100,0081_C,0241_A,
k_310,100100,0081_C,0771_A,
k_310,100100,0081_C,0781_A,
k_310,100100,0081_C,0731_A,
k_310,100100,0081_C,0730_A,
k_310,100100,0081_C,0681_A,
k_310,100100,0081_C,0691_A,
k_310,100100,0081_C,0711_A,
k_310,100100,0081_C,0721_A,
k_310,100100,0081_C,0722_A,
k_310,100100,0081_C,0723_A,
k_330,100100,0081_C,0724_A,
k_330,100100,0081_C,0725_A,
k_330,100100,0081_C,0726_A,
k_330,100100,0081_C,0391_B,
k_210,100100,0082_B,0112_B,
k_210,100100,0082_B,0114_B,
k_210,100100,0082_B,0141_A,
k_210,100100,0082_B,0142_A,
k_210,100100,0082_B,0151_A,
k_210,100100,0082_B,0170_A,
k_210,100100,0082_B,0171_A,
k_250,100100,0082_B,0172_A,
k_250,100100,0082_B,0173_A,
k_250,100100,0082_B,0174_A,
k_250,100100,0082_B,0175_A,
k_250,100100,0082_B,0176_A,
k_250,100100,0082_B,0177_A,
k_250,100100,0082_B,0178_A,
k_280,100100,0082_B,0179_A,
k_280,100100,0082_B,0181_A,
k_280,100100,0082_B,0182_A,
k_280,100100,0082_B,0201_A,
k_280,100100,0082_B,0211_C,
k_280,100100,0082_B,0221_C,
k_280,100100,0082_B,0231_A,
k_280,100100,0082_B,0241_A,
k_310,100100,0082_B,0771_A,
k_310,100100,0082_B,0781_A,
k_310,100100,0082_B,0731_A,
k_310,100100,0082_B,0730_A,
k_310,100100,0082_B,0681_A,
k_310,100100,0082_B,0691_A,
k_310,100100,0082_B,0711_A,
k_310,100100,0082_B,0721_A,
k_310,100100,0082_B,0722_A,
k_310,100100,0082_B,0723_A,
k_330,100100,0082_B,0724_A,
k_330,100100,0082_B,0725_A,
k_330,100100,0082_B,0726_A,
k_330,100100,0082_B,0391_B,
k_210,100100,0112_B,0114_B,
k_210,100100,0112_B,0141_A,
k_210,100100,0112_B,0142_A,
k_210,100100,0112_B,0151_A,
k_210,100100,0112_B,0170_A,
k_210,100100,0112_B,0171_A,
k_250,100100,0112_B,0172_A,
k_250,100100,0112_B,0173_A,
k_250,100100,0112_B,0174_A,
k_250,100100,0112_B,0175_A,
k_250,100100,0112_B,0176_A,
k_250,100100,0112_B,0177_A,
k_250,100100,0112_B,0178_A,
k_280,100100,0112_B,0179_A,
k_280,100100,0112_B,0181_A,
k_280,100100,0112_B,0182_A,
k_280,100100,0112_B,0201_A,
k_280,100100,0112_B,0211_C,
k_280,100100,0112_B,0221_C,
k_280,100100,0112_B,0231_A,
k_280,100100,0112_B,0241_A,
k_310,100100,0112_B,0771_A,
k_310,100100,0112_B,0781_A,
k_310,100100,0112_B,0731_A,
k_310,100100,0112_B,0730_A,
k_310,100100,0112_B,0681_A,
k_310,100100,0112_B,0691_A,
k_310,100100,0112_B,0711_A,
k_310,100100,0112_B,0721_A,
k_310,100100,0112_B,0722_A,
k_310,100100,0112_B,0723_A,
k_330,100100,0112_B,0724_A,
k_330,100100,0112_B,0725_A,
k_330,100100,0112_B,0726_A,
k_330,100100,0112_B,0391_B,
k_210,100100,0114_B,0141_A,
k_210,100100,0114_B,0142_A,
k_210,100100,0114_B,0151_A,
k_210,100100,0114_B,0170_A,
k_210,100100,0114_B,0171_A,
k_250,100100,0114_B,0172_A,
k_250,100100,0114_B,0173_A,
k_250,100100,0114_B,0174_A,
k_250,100100,0114_B,0175_A,
k_250,100100,0114_B,0176_A,
k_250,100100,0114_B,0177_A,
k_250,100100,0114_B,0178_A,
k_280,100100,0114_B,0179_A,
k_280,100100,0114_B,0181_A,
k_280,100100,0114_B,0182_A,
k_280,100100,0114_B,0201_A,
k_280,100100,0114_B,0211_C,
k_280,100100,0114_B,0221_C,
k_280,100100,0114_B,0231_A,
k_280,100100,0114_B,0241_A,
k_310,100100,0114_B,0771_A,
k_310,100100,0114_B,0781_A,
k_310,100100,0114_B,0731_A,
k_310,100100,0114_B,0730_A,
k_310,100100,0114_B,0681_A,
k_310,100100,0114_B,0691_A,
k_310,100100,0114_B,0711_A,
k_310,100100,0114_B,0721_A,
k_310,100100,0114_B,0722_A,
k_310,100100,0114_B,0723_A,
k_330,100100,0114_B,0724_A,
k_330,100100,0114_B,0725_A,
k_330,100100,0114_B,0726_A,
k_330,100100,0114_B,0391_B,
k_210,100100,0141_A,0142_A,
k_210,100100,0141_A,0151_A,
k_210,100100,0141_A,0170_A,
k_210,100100,0141_A,0171_A,
k_250,100100,0141_A,0172_A,
k_250,100100,0141_A,0173_A,
k_250,100100,0141_A,0174_A,
k_250,100100,0141_A,0175_A,
k_250,100100,0141_A,0176_A,
k_250,100100,0141_A,0177_A,
k_250,100100,0141_A,0178_A,
k_280,100100,0141_A,0179_A,
k_280,100100,0141_A,0181_A,
k_280,100100,0141_A,0182_A,
k_280,100100,0141_A,0201_A,
k_280,100100,0141_A,0211_C,
k_280,100100,0141_A,0221_C,
k_280,100100,0141_A,0231_A,
k_280,100100,0141_A,0241_A,
k_310,100100,0141_A,0771_A,
k_310,100100,0141_A,0781_A,
k_310,100100,0141_A,0731_A,
k_310,100100,0141_A,0730_A,
k_310,100100,0141_A,0681_A,
k_310,100100,0141_A,0691_A,
k_310,100100,0141_A,0711_A,
k_310,100100,0141_A,0721_A,
k_310,100100,0141_A,0722_A,
k_310,100100,0141_A,0723_A,
k_330,100100,0141_A,0724_A,
k_330,100100,0141_A,0725_A,
k_330,100100,0141_A,0726_A,
k_330,100100,0141_A,0391_B,
k_210,100100,0142_A,0151_A,
k_210,100100,0142_A,0170_A,
k_210,100100,0142_A,0171_A,
k_210,100100,0142_A,0172_A,
k_210,100100,0142_A,0173_A,
k_210,100100,0142_A,0174_A,
k_210,100100,0142_A,0175_A,
k_250,100100,0142_A,0176_A,
k_250,100100,0142_A,0177_A,
k_250,100100,0142_A,0178_A,
k_250,100100,0142_A,0179_A,
k_250,100100,0142_A,0181_A,
k_250,100100,0142_A,0182_A,
k_250,100100,0142_A,0201_A,
k_250,100100,0142_A,0211_C,
k_280,100100,0142_A,0221_C,
k_280,100100,0142_A,0231_A,
k_280,100100,0142_A,0241_A,
k_280,100100,0142_A,0771_A,
k_280,100100,0142_A,0781_A,
k_280,100100,0142_A,0731_A,
k_280,100100,0142_A,0730_A,
k_280,100100,0142_A,0681_A,
k_280,100100,0142_A,0691_A,
k_280,100100,0142_A,0711_A,
k_310,100100,0142_A,0721_A,
k_310,100100,0142_A,0722_A,
k_310,100100,0142_A,0723_A,
k_310,100100,0142_A,0724_A,
k_310,100100,0142_A,0725_A,
k_310,100100,0142_A,0726_A,
k_310,100100,0142_A,0391_B,
k_210,100100,0151_A,0170_A,
k_210,100100,0151_A,0171_A,
k_210,100100,0151_A,0172_A,
k_210,100100,0151_A,0173_A,
k_210,100100,0151_A,0174_A,
k_210,100100,0151_A,0175_A,
k_250,100100,0151_A,0176_A,
k_250,100100,0151_A,0177_A,
k_250,100100,0151_A,0178_A,
k_250,100100,0151_A,0179_A,
k_250,100100,0151_A,0181_A,
k_250,100100,0151_A,0182_A,
k_250,100100,0151_A,0201_A,
k_250,100100,0151_A,0211_C,
k_280,100100,0151_A,0221_C,
k_280,100100,0151_A,0231_A,
k_280,100100,0151_A,0241_A,
k_280,100100,0151_A,0771_A,
k_280,100100,0151_A,0781_A,
k_280,100100,0151_A,0731_A,
k_280,100100,0151_A,0730_A,
k_280,100100,0151_A,0681_A,
k_280,100100,0151_A,0691_A,
k_280,100100,0151_A,0711_A,
k_310,100100,0151_A,0721_A,
k_310,100100,0151_A,0722_A,
k_310,100100,0151_A,0723_A,
k_310,100100,0151_A,0724_A,
k_310,100100,0151_A,0725_A,
k_310,100100,0151_A,0726_A,
k_310,100100,0151_A,0391_B,
k_210,100100,0170_A,0171_A,
k_210,100100,0170_A,0172_A,
k_210,100100,0170_A,0173_A,
k_210,100100,0170_A,0174_A,
k_210,100100,0170_A,0175_A,
k_250,100100,0170_A,0176_A,
k_250,100100,0170_A,0177_A,
k_250,100100,0170_A,0178_A,
k_250,100100,0170_A,0179_A,
k_250,100100,0170_A,0181_A,
k_250,100100,0170_A,0182_A,
k_250,100100,0170_A,0201_A,
k_250,100100,0170_A,0211_C,
k_280,100100,0170_A,0221_C,
k_280,100100,0170_A,0231_A,
k_280,100100,0170_A,0241_A,
k_280,100100,0170_A,0771_A,
k_280,100100,0170_A,0781_A,
k_280,100100,0170_A,0731_A,
k_280,100100,0170_A,0730_A,
k_280,100100,0170_A,0681_A,
k_280,100100,0170_A,0691_A,
k_280,100100,0170_A,0711_A,
k_310,100100,0170_A,0721_A,
k_310,100100,0170_A,0722_A,
k_310,100100,0170_A,0723_A,
k_310,100100,0170_A,0724_A,
k_310,100100,0170_A,0725_A,
k_310,100100,0170_A,0726_A,
k_310,100100,0170_A,0391_B,
k_210,100100,0171_A,0172_A,
k_210,100100,0171_A,0173_A,
k_210,100100,0171_A,0174_A,
k_210,100100,0171_A,0175_A,
k_210,100100,0171_A,0176_A,
k_210,100100,0171_A,0177_A,
k_210,100100,0171_A,0178_A,
k_250,100100,0171_A,0179_A,
k_250,100100,0171_A,0181_A,
k_250,100100,0171_A,0182_A,
k_250,100100,0171_A,0201_A,
k_250,100100,0171_A,0211_C,
k_250,100100,0171_A,0221_C,
k_250,100100,0171_A,0231_A,
k_250,100100,0171_A,0241_A,
k_280,100100,0171_A,0771_A,
k_280,100100,0171_A,0781_A,
k_280,100100,0171_A,0731_A,
k_280,100100,0171_A,0730_A,
k_280,100100,0171_A,0681_A,
k_280,100100,0171_A,0691_A,
k_280,100100,0171_A,0711_A,
k_280,100100,0171_A,0721_A,
k_280,100100,0171_A,0722_A,
k_280,100100,0171_A,0723_A,
k_310,100100,0171_A,0724_A,
k_310,100100,0171_A,0725_A,
k_310,100100,0171_A,0726_A,
k_310,100100,0171_A,0391_B,
k_210,100100,0172_A,0173_A,
k_210,100100,0172_A,0174_A,
k_210,100100,0172_A,0175_A,
k_210,100100,0172_A,0176_A,
k_210,100100,0172_A,0177_A,
k_210,100100,0172_A,0178_A,
k_250,100100,0172_A,0179_A,
k_250,100100,0172_A,0181_A,
k_250,100100,0172_A,0182_A,
k_250,100100,0172_A,0201_A,
k_250,100100,0172_A,0211_C,
k_250,100100,0172_A,0221_C,
k_250,100100,0172_A,0231_A,
k_250,100100,0172_A,0241_A,
k_280,100100,0172_A,0771_A,
k_280,100100,0172_A,0781_A,
k_280,100100,0172_A,0731_A,
k_280,100100,0172_A,0730_A,
k_280,100100,0172_A,0681_A,
k_280,100100,0172_A,0691_A,
k_280,100100,0172_A,0711_A,
k_280,100100,0172_A,0721_A,
k_280,100100,0172_A,0722_A,
k_280,100100,0172_A,0723_A,
k_310,100100,0172_A,0724_A,
k_310,100100,0172_A,0725_A,
k_310,100100,0172_A,0726_A,
k_310,100100,0172_A,0391_B,
k_210,100100,0173_A,0174_A,
k_210,100100,0173_A,0175_A,
k_210,100100,0173_A,0176_A,
k_210,100100,0173_A,0177_A,
k_210,100100,0173_A,0178_A,
k_250,100100,0173_A,0179_A,
k_250,100100,0173_A,0181_A,
k_250,100100,0173_A,0182_A,
k_250,100100,0173_A,0201_A,
k_250,100100,0173_A,0211_C,
k_250,100100,0173_A,0221_C,
k_250,100100,0173_A,0231_A,
k_250,100100,0173_A,0241_A,
k_280,100100,0173_A,0771_A,
k_280,100100,0173_A,0781_A,
k_280,100100,0173_A,0731_A,
k_280,100100,0173_A,0730_A,
k_280,100100,0173_A,0681_A,
k_280,100100,0173_A,0691_A,
k_280,100100,0173_A,0711_A,
k_280,100100,0173_A,0721_A,
k_280,100100,0173_A,0722_A,
k_280,100100,0173_A,0723_A,
k_310,100100,0173_A,0724_A,
k_310,100100,0173_A,0725_A,
k_310,100100,0173_A,0726_A,
k_310,100100,0173_A,0391_B,
k_210,100100,0174_A,0175_A,
k_210,100100,0174_A,0176_A,
k_210,100100,0174_A,0177_A,
k_210,100100,0174_A,0178_A,
k_250,100100,0174_A,0179_A,
k_250,100100,0174_A,0181_A,
k_250,100100,0174_A,0182_A,
k_250,100100,0174_A,0201_A,
k_250,100100,0174_A,0211_C,
k_250,100100,0174_A,0221_C,
k_250,100100,0174_A,0231_A,
k_250,100100,0174_A,0241_A,
k_280,100100,0174_A,0771_A,
k_280,100100,0174_A,0781_A,
k_280,100100,0174_A,0731_A,
k_280,100100,0174_A,0730_A,
k_280,100100,0174_A,0681_A,
k_280,100100,0174_A,0691_A,
k_280,100100,0174_A,0711_A,
k_280,100100,0174_A,0721_A,
k_280,100100,0174_A,0722_A,
k_280,100100,0174_A,0723_A,
k_310,100100,0174_A,0724_A,
k_310,100100,0174_A,0725_A,
k_310,100100,0174_A,0726_A,
k_310,100100,0174_A,0391_B,
k_210,100100,0175_A,0176_A,
k_210,100100,0175_A,0177_A,
k_210,100100,0175_A,0178_A,
k_210,100100,0175_A,0179_A,
k_210,100100,0175_A,0181_A,
k_210,100100,0175_A,0182_A,
k_210,100100,0175_A,0201_A,
k_210,100100,0175_A,0211_C,
k_250,100100,0175_A,0221_C,
k_250,100100,0175_A,0231_A,
k_250,100100,0175_A,0241_A,
k_250,100100,0175_A,0771_A,
k_250,100100,0175_A,0781_A,
k_250,100100,0175_A,0731_A,
k_250,100100,0175_A,0730_A,
k_250,100100,0175_A,0681_A,
k_250,100100,0175_A,0691_A,
k_250,100100,0175_A,0711_A,
k_280,100100,0175_A,0721_A,
k_280,100100,0175_A,0722_A,
k_280,100100,0175_A,0723_A,
k_280,100100,0175_A,0724_A,
k_280,100100,0175_A,0725_A,
k_280,100100,0175_A,0726_A,
k_280,100100,0175_A,0391_B,
k_210,100100,0176_A,0177_A,
k_210,100100,0176_A,0178_A,
k_210,100100,0176_A,0179_A,
k_210,100100,0176_A,0181_A,
k_210,100100,0176_A,0182_A,
k_210,100100,0176_A,0201_A,
k_210,100100,0176_A,0211_C,
k_250,100100,0176_A,0221_C,
k_250,100100,0176_A,0231_A,
k_250,100100,0176_A,0241_A,
k_250,100100,0176_A,0771_A,
k_250,100100,0176_A,0781_A,
k_250,100100,0176_A,0731_A,
k_250,100100,0176_A,0730_A,
k_250,100100,0176_A,0681_A,
k_250,100100,0176_A,0691_A,
k_250,100100,0176_A,0711_A,
k_280,100100,0176_A,0721_A,
k_280,100100,0176_A,0722_A,
k_280,100100,0176_A,0723_A,
k_280,100100,0176_A,0724_A,
k_280,100100,0176_A,0725_A,
k_280,100100,0176_A,0726_A,
k_280,100100,0176_A,0391_B,
k_210,100100,0177_A,0178_A,
k_210,100100,0177_A,0179_A,
k_210,100100,0177_A,0181_A,
k_210,100100,0177_A,0182_A,
k_210,100100,0177_A,0201_A,
k_210,100100,0177_A,0211_C,
k_250,100100,0177_A,0221_C,
k_250,100100,0177_A,0231_A,
k_250,100100,0177_A,0241_A,
k_250,100100,0177_A,0771_A,
k_250,100100,0177_A,0781_A,
k_250,100100,0177_A,0731_A,
k_250,100100,0177_A,0730_A,
k_250,100100,0177_A,0681_A,
k_250,100100,0177_A,0691_A,
k_250,100100,0177_A,0711_A,
k_280,100100,0177_A,0721_A,
k_280,100100,0177_A,0722_A,
k_280,100100,0177_A,0723_A,
k_280,100100,0177_A,0724_A,
k_280,100100,0177_A,0725_A,
k_280,100100,0177_A,0726_A,
k_280,100100,0177_A,0391_B,
k_210,100100,0178_A,0179_A,
k_210,100100,0178_A,0181_A,
k_210,100100,0178_A,0182_A,
k_210,100100,0178_A,0201_A,
k_210,100100,0178_A,0211_C,
k_210,100100,0178_A,0221_C,
k_210,100100,0178_A,0231_A,
k_210,100100,0178_A,0241_A,
k_250,100100,0178_A,0771_A,
k_250,100100,0178_A,0781_A,
k_250,100100,0178_A,0731_A,
k_250,100100,0178_A,0730_A,
k_250,100100,0178_A,0681_A,
k_250,100100,0178_A,0691_A,
k_250,100100,0178_A,0711_A,
k_250,100100,0178_A,0721_A,
k_250,100100,0178_A,0722_A,
k_250,100100,0178_A,0723_A,
k_280,100100,0178_A,0724_A,
k_280,100100,0178_A,0725_A,
k_280,100100,0178_A,0726_A,
k_280,100100,0178_A,0391_B,
k_210,100100,0179_A,0181_A,
k_210,100100,0179_A,0182_A,
k_210,100100,0179_A,0201_A,
k_210,100100,0179_A,0211_C,
k_210,100100,0179_A,0221_C,
k_210,100100,0179_A,0231_A,
k_210,100100,0179_A,0241_A,
k_250,100100,0179_A,0771_A,
k_250,100100,0179_A,0781_A,
k_250,100100,0179_A,0731_A,
k_250,100100,0179_A,0730_A,
k_250,100100,0179_A,0681_A,
k_250,100100,0179_A,0691_A,
k_250,100100,0179_A,0711_A,
k_250,100100,0179_A,0721_A,
k_250,100100,0179_A,0722_A,
k_250,100100,0179_A,0723_A,
k_280,100100,0179_A,0724_A,
k_280,100100,0179_A,0725_A,
k_280,100100,0179_A,0726_A,
k_280,100100,0179_A,0391_B,
k_210,100100,0181_A,0182_A,
k_210,100100,0181_A,0201_A,
k_210,100100,0181_A,0211_C,
k_210,100100,0181_A,0221_C,
k_210,100100,0181_A,0231_A,
k_210,100100,0181_A,0241_A,
k_250,100100,0181_A,0771_A,
k_250,100100,0181_A,0781_A,
k_250,100100,0181_A,0731_A,
k_250,100100,0181_A,0730_A,
k_250,100100,0181_A,0681_A,
k_250,100100,0181_A,0691_A,
k_250,100100,0181_A,0711_A,
k_250,100100,0181_A,0721_A,
k_250,100100,0181_A,0722_A,
k_250,100100,0181_A,0723_A,
k_280,100100,0181_A,0724_A,
k_280,100100,0181_A,0725_A,
k_280,100100,0181_A,0726_A,
k_280,100100,0181_A,0391_B,
k_210,100100,0182_A,0201_A,
k_210,100100,0182_A,0211_C,
k_210,100100,0182_A,0221_C,
k_210,100100,0182_A,0231_A,
k_210,100100,0182_A,0241_A,
k_250,100100,0182_A,0771_A,
k_250,100100,0182_A,0781_A,
k_250,100100,0182_A,0731_A,
k_250,100100,0182_A,0730_A,
k_250,100100,0182_A,0681_A,
k_250,100100,0182_A,0691_A,
k_250,100100,0182_A,0711_A,
k_250,100100,0182_A,0721_A,
k_250,100100,0182_A,0722_A,
k_250,100100,0182_A,0723_A,
k_280,100100,0182_A,0724_A,
k_280,100100,0182_A,0725_A,
k_280,100100,0182_A,0726_A,
k_280,100100,0182_A,0391_B,
k_210,100100,0201_A,0211_C,
k_210,100100,0201_A,0221_C,
k_210,100100,0201_A,0231_A,
k_210,100100,0201_A,0241_A,
k_210,100100,0201_A,0771_A,
k_210,100100,0201_A,0781_A,
k_210,100100,0201_A,0731_A,
k_210,100100,0201_A,0730_A,
k_210,100100,0201_A,0681_A,
k_210,100100,0201_A,0691_A,
k_210,100100,0201_A,0711_A,
k_250,100100,0201_A,0721_A,
k_250,100100,0201_A,0722_A,
k_250,100100,0201_A,0723_A,
k_250,100100,0201_A,0724_A,
k_250,100100,0201_A,0725_A,
k_250,100100,0201_A,0726_A,
k_250,100100,0201_A,0391_B,
k_210,100100,0211_C,0221_C,
k_210,100100,0211_C,0231_A,
k_210,100100,0211_C,0241_A,
k_210,100100,0211_C,0771_A,
k_210,100100,0211_C,0781_A,
k_210,100100,0211_C,0731_A,
k_210,100100,0211_C,0730_A,
k_210,100100,0211_C,0681_A,
k_210,100100,0211_C,0691_A,
k_210,100100,0211_C,0711_A,
k_250,100100,0211_C,0721_A,
k_250,100100,0211_C,0722_A,
k_250,100100,0211_C,0723_A,
k_250,100100,0211_C,0724_A,
k_250,100100,0211_C,0725_A,
k_250,100100,0211_C,0726_A,
k_250,100100,0211_C,0391_B,
k_210,100100,0221_C,0231_A,
k_210,100100,0221_C,0241_A,
k_210,100100,0221_C,0771_A,
k_210,100100,0221_C,0781_A,
k_210,100100,0221_C,0731_A,
k_210,100100,0221_C,0730_A,
k_210,100100,0221_C,0681_A,
k_210,100100,0221_C,0691_A,
k_210,100100,0221_C,0711_A,
k_250,100100,0221_C,0721_A,
k_250,100100,0221_C,0722_A,
k_250,100100,0221_C,0723_A,
k_250,100100,0221_C,0724_A,
k_250,100100,0221_C,0725_A,
k_250,100100,0221_C,0726_A,
k_250,100100,0221_C,0391_B,
k_210,100100,0231_A,0241_A,
k_210,100100,0231_A,0771_A,
k_210,100100,0231_A,0781_A,
k_210,100100,0231_A,0731_A,
k_210,100100,0231_A,0730_A,
k_210,100100,0231_A,0681_A,
k_210,100100,0231_A,0691_A,
k_210,100100,0231_A,0711_A,
k_250,100100,0231_A,0721_A,
k_250,100100,0231_A,0722_A,
k_250,100100,0231_A,0723_A,
k_250,100100,0231_A,0724_A,
k_250,100100,0231_A,0725_A,
k_250,100100,0231_A,0726_A,
k_250,100100,0231_A,0391_B,
k_210,100100,0241_A,0771_A,
k_210,100100,0241_A,0781_A,
k_210,100100,0241_A,0731_A,
k_210,100100,0241_A,0730_A,
k_210,100100,0241_A,0681_A,
k_210,100100,0241_A,0691_A,
k_210,100100,0241_A,0711_A,
k_210,100100,0241_A,0721_A,
k_210,100100,0241_A,0722_A,
k_210,100100,0241_A,0723_A,
k_250,100100,0241_A,0724_A,
k_250,100100,0241_A,0725_A,
k_250,100100,0241_A,0726_A,
k_250,100100,0241_A,0391_B,
k_210,100100,0771_A,0781_A,
k_210,100100,0771_A,0731_A,
k_210,100100,0771_A,0730_A,
k_210,100100,0771_A,0681_A,
k_210,100100,0771_A,0691_A,
k_210,100100,0771_A,0711_A,
k_210,100100,0771_A,0721_A,
k_210,100100,0771_A,0722_A,
k_210,100100,0771_A,0723_A,
k_250,100100,0771_A,0724_A,
k_250,100100,0771_A,0725_A,
k_250,100100,0771_A,0726_A,
k_250,100100,0771_A,0391_B,
k_210,100100,0781_A,0731_A,
k_210,100100,0781_A,0730_A,
k_210,100100,0781_A,0681_A,
k_210,100100,0781_A,0691_A,
k_210,100100,0781_A,0711_A,
k_210,100100,0781_A,0721_A,
k_210,100100,0781_A,0722_A,
k_210,100100,0781_A,0723_A,
k_250,100100,0781_A,0724_A,
k_250,100100,0781_A,0725_A,
k_250,100100,0781_A,0726_A,
k_250,100100,0781_A,0391_B,
k_210,100100,0731_A,0730_A,
k_210,100100,0731_A,0681_A,
k_210,100100,0731_A,0691_A,
k_210,100100,0731_A,0711_A,
k_210,100100,0731_A,0721_A,
k_210,100100,0731_A,0722_A,
k_210,100100,0731_A,0723_A,
k_250,100100,0731_A,0724_A,
k_250,100100,0731_A,0725_A,
k_250,100100,0731_A,0726_A,
k_250,100100,0731_A,0391_B,
k_210,100100,0730_A,0681_A,
k_210,100100,0730_A,0691_A,
k_210,100100,0730_A,0711_A,
k_210,100100,0730_A,0721_A,
k_210,100100,0730_A,0722_A,
k_210,100100,0730_A,0723_A,
k_250,100100,0730_A,0724_A,
k_250,100100,0730_A,0725_A,
k_250,100100,0730_A,0726_A,
k_250,100100,0730_A,0391_B,
k_210,100100,0681_A,0691_A,
