route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,jp_trip_desc,jp_trip_desc_symbol,jp_office_id
107110,weekend,107110_weekend_12,,,0,,6941017,0,0,,,
107600,weekend,107600_weekend_1,,,1,,6948751,0,0,,,
107600,weekend,107600_weekend_2,,,1,,6948751,0,0,,,
107600,weekend,107600_weekend_3,,,1,,6948751,0,0,,,
107600,weekend,107600_weekend_4,,,1,,6948751,0,0,,,
107600,weekend,107600_weekend_5,,,1,,6948751,0,0,,,
107610,weekend,107610_weekend_1,,,0,,6948750,0,0,,,
107610,weekend,107610_weekend_2,,,0,,6948750,0,0,,,
107610,weekend,107610_weekend_3,,,0,,6948750,0,0,,,
107700,weekend,107700_weekend_1,,,1,,6936829,0,0,,,
107700,weekend,107700_weekend_2,,,1,,6936829,0,0,,,
107700,weekend,107700_weekend_3,,,1,,6936829,0,0,,,
107710,weekend,107710_weekend_1,,,0,,6936828,0,0,,,
107710,weekend,107710_weekend_2,,,0,,6936828,0,0,,,
107710,weekend,107710_weekend_3,,,0,,6936828,0,0,,,
108500,weekend,108500_weekend_1,,,1,,6948831,0,0,,,
108500,weekend,108500_weekend_2,,,1,,6948831,0,0,,,
108510,weekend,108510_weekend_1,,,0,,6948830,0,0,,,
108510,weekend,108510_weekend_2,,,0,,6948830,0,0,,,
108700,weekend,108700_weekend_1,,,1,,6944403,0,0,,,
108700,weekend,108700_weekend_2,,,1,,6944403,0,0,,,
108700,weekend,108700_weekend_3,,,1,,6944403,0,0,,,
108700,weekend,108700_weekend_4,,,1,,6944403,0,0,,,
108700,weekend,108700_weekend_5,,,1,,6944403,0,0,,,
108710,weekend,108710_weekend_1,,,0,,6944399,0,0,,,
108710,weekend,108710_weekend_2,,,0,,6944399,0,0,,,
108710,weekend,108710_weekend_3,,,0,,6944399,0,0,,,
108710,weekend,108710_weekend_4,,,0,,6944399,0,0,,,
108710,weekend,108710_weekend_5,,,0,,6944399,0,0,,,
108710,weekend,108710_weekend_6,,,0,,6944399,0,0,,,
108710,weekend,108710_weekend_7,,,0,,6944399,0,0,,,
108800,weekend,108800_weekend_1,,,1,,6944402,0,0,,,
108800,weekend,108800_weekend_2,,,1,,6944402,0,0,,,
108800,weekend,108800_weekend_3,,,1,,6944402,0,0,,,
108800,weekend,108800_weekend_4,,,1,,6944402,0,0,,,
108810,weekend,108810_weekend_1,,,0,,6944400,0,0,,,
108810,weekend,108810_weekend_2,,,0,,6944400,0,0,,,
108810,weekend,108810_weekend_3,,,0,,6944400,0,0,,,
108810,weekend,108810_weekend_4,,,0,,6944400,0,0,,,
109000,weekend,109000_weekend_1,,,1,,6928275,0,0,,,
109000,weekend,109000_weekend_2,,,1,,6928275,0,0,,,
109000,weekend,109000_weekend_3,,,1,,6928275,0,0,,,
109010,weekend,109010_weekend_1,,,0,,6928274,0,0,,,
109010,weekend,109010_weekend_2,,,0,,6928274,0,0,,,
109010,weekend,109010_weekend_3,,,0,,6928274,0,0,,,
109100,weekend,109100_weekend_1,,,1,,6861834,0,0,,,
109100,weekend,109100_weekend_2,,,1,,6861834,0,0,,,
109100,weekend,109100_weekend_3,,,1,,6861834,0,0,,,
109100,weekend,109100_weekend_4,,,1,,6861834,0,0,,,
109110,weekend,109110_weekend_1,,,0,,6861835,0,0,,,
109110,weekend,109110_weekend_2,,,0,,6861835,0,0,,,
109110,weekend,109110_weekend_3,,,0,,6861835,0,0,,,
109200,weekend,109200_weekend_1,,,1,,6861869,0,0,,,
109200,weekend,109200_weekend_2,,,1,,6861869,0,0,,,
109200,weekend,109200_weekend_3,,,1,,6861869,0,0,,,
109200,weekend,109200_weekend_4,,,1,,6861869,0,0,,,
109210,weekend,109210_weekend_1,,,0,,6861867,0,0,,,
109210,weekend,109210_weekend_2,,,0,,6861867,0,0,,,
109210,weekend,109210_weekend_3,,,0,,6861867,0,0,,,
109210,weekend,109210_weekend_4,,,0,,6861867,0,0,,,
110100,weekend,110100_weekend_1,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_2,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_3,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_4,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_5,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_6,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_7,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_8,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_9,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_10,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_11,,,1,,6862612,0,0,,,
110100,weekend,110100_weekend_12,,,1,,6862612,0,0,,,
110110,weekend,110110_weekend_1,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_2,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_3,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_4,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_5,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_6,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_7,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_8,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_9,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_10,,,0,,6862611,0,0,,,
110110,weekend,110110_weekend_11,,,0,,6862611,0,0,,,
110200,weekend,110200_weekend_1,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_2,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_3,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_4,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_5,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_6,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_7,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_8,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_9,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_10,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_11,,,1,,6862667,0,0,,,
110200,weekend,110200_weekend_12,,,1,,6862667,0,0,,,
110210,weekend,110210_weekend_1,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_2,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_3,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_4,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_5,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_6,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_7,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_8,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_9,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_10,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_11,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_12,,,0,,6862666,0,0,,,
110210,weekend,110210_weekend_13,,,0,,6862666,0,0,,,
110300,weekend,110300_weekend_1,,,1,,6928215,0,0,,,
110300,weekend,110300_weekend_2,,,1,,6928215,0,0,,,
110310,weekend,110310_weekend_1,,,0,,6928214,0,0,,,
110310,weekend,110310_weekend_2,,,0,,6928214,0,0,,,
112110,weekend,112110_weekend_1,,,0,,6862687,0,0,,,
113700,weekend,113700_weekend_1,,,1,,6948829,0,0,,,
113700,weekend,113700_weekend_2,,,1,,6948829,0,0,,,
113700,weekend,113700_weekend_3,,,1,,6948829,0,0,,,
113700,weekend,113700_weekend_4,,,1,,6948829,0,0,,,
113710,weekend,113710_weekend_1,,,0,,6948828,0,0,,,
113710,weekend,113710_weekend_2,,,0,,6948828,0,0,,,
113710,weekend,113710_weekend_3,,,0,,6948828,0,0,,,
119010,weekend,119010_weekend_1,,,0,,6941013,0,0,,,
120000,weekend,120000_weekend_1,,,1,,6825710,0,0,,,
120200,weekend,120200_weekend_1,,,1,,6860319,0,0,,,
130100,weekend,130100_weekend_1,,,1,,6815582,0,0,,,
130100,weekend,130100_weekend_2,,,1,,6815582,0,0,,,
130100,weekend,130100_weekend_3,,,1,,6815582,0,0,,,
130100,weekend,130100_weekend_4,,,1,,6815582,0,0,,,
130100,weekend,130100_weekend_5,,,1,,6815582,0,0,,,
130100,weekend,130100_weekend_6,,,1,,6815582,0,0,,,
130100,weekend,130100_weekend_7,,,1,,6815582,0,0,,,
130100,weekend,130100_weekend_8,,,1,,6815582,0,0,,,
130110,weekend,130110_weekend_1,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_2,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_3,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_4,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_5,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_6,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_7,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_8,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_9,,,0,,6815747,0,0,,,
130110,weekend,130110_weekend_10,,,0,,6815747,0,0,,,
130210,weekend,130210_weekend_1,,,0,,6815753,0,0,,,
130300,weekend,130300_weekend_1,,,1,,6815637,0,0,,,
130300,weekend,130300_weekend_2,,,1,,6815637,0,0,,,
130310,weekend,130310_weekend_1,,,0,,6815765,0,0,,,
130310,weekend,130310_weekend_2,,,0,,6815765,0,0,,,
130400,weekend,130400_weekend_1,,,1,,6948904,0,0,,,
130500,weekend,130500_weekend_1,,,1,,6815644,0,0,,,
130510,weekend,130510_weekend_1,,,0,,6817346,0,0,,,
130600,weekend,130600_weekend_1,,,1,,6804984,0,0,,,
130600,weekend,130600_weekend_2,,,1,,6804984,0,0,,,
130600,weekend,130600_weekend_3,,,1,,6804984,0,0,,,
130610,weekend,130610_weekend_1,,,0,,6815708,0,0,,,
130610,weekend,130610_weekend_2,,,0,,6815708,0,0,,,
130610,weekend,130610_weekend_3,,,0,,6815708,0,0,,,
130700,weekend,130700_weekend_1,,,1,,6815672,0,0,,,
130710,weekend,130710_weekend_1,,,0,,6817343,0,0,,,
130800,weekend,130800_weekend_1,,,1,,6815582,0,0,,,
130810,weekend,130810_weekend_1,,,0,,6815747,0,0,,,
130900,weekend,130900_weekend_1,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_2,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_3,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_4,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_5,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_6,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_7,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_8,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_9,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_10,,,1,,6822618,0,0,,,
130900,weekend,130900_weekend_11,,,1,,6822618,0,0,,,
131100,weekend,131100_weekend_1,,,1,,6948717,0,0,,,
131100,weekend,131100_weekend_2,,,1,,6948717,0,0,,,
131100,weekend,131100_weekend_3,,,1,,6948717,0,0,,,
131100,weekend,131100_weekend_4,,,1,,6948717,0,0,,,
131100,weekend,131100_weekend_5,,,1,,6948717,0,0,,,
131100,weekend,131100_weekend_6,,,1,,6948717,0,0,,,
131100,weekend,131100_weekend_7,,,1,,6948717,0,0,,,
131100,weekend,131100_weekend_8,,,1,,6948717,0,0,,,
131110,weekend,131110_weekend_1,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_2,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_3,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_4,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_5,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_6,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_7,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_8,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_9,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_10,,,0,,6948716,0,0,,,
131110,weekend,131110_weekend_11,,,0,,6948716,0,0,,,
131700,weekend,131700_weekend_1,,,1,,6825624,0,0,,,
132200,weekend,132200_weekend_1,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_2,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_3,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_4,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_5,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_6,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_7,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_8,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_9,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_10,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_11,,,1,,6932506,0,0,,,
132200,weekend,132200_weekend_12,,,1,,6932506,0,0,,,
132210,weekend,132210_weekend_1,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_2,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_3,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_4,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_5,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_6,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_7,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_8,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_9,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_10,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_11,,,0,,6932505,0,0,,,
132210,weekend,132210_weekend_12,,,0,,6932505,0,0,,,
132610,weekend,132610_weekend_1,,,0,,6860092,0,0,,,
