stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
0381,,高砂3丁目,,42.3658188,141.03641525,,,1,,,
0382,,高砂4丁目,,42.36770585,141.03619045,,,1,,,
0383,,東翔高校前,,42.3700994,141.03591455,,,1,,,
0384,,高砂5丁目,,42.3733241,141.03553625,,,1,,,
0391,,工大,,42.376305200000004,141.034442,,,1,,,
0401,,工大研修所前,,42.3806978,141.0345065,,,1,,,
0402,,室蘭ろう学校前,,42.3845255,141.0334817,,,1,,,
0403,,水元団地中央,,42.379199,141.0315708,,,1,,,
0404,,うぐいす台団地入口,,42.3833765,141.0310771,,,1,,,
0411,,鷲別中学校前,,42.358390549999996,141.05173235,,,1,,,
0412,,鷲別小学校前,,42.3620656,141.05529585,,,1,,,
0413,,東鷲別,,42.36366325,141.05684935,,,1,,,
0414,,はまなす団地,,42.367246249999994,141.060302,,,1,,,
0415,,栄町4丁目,,42.37325965,141.0660679,,,1,,,
0416,,西富岸,,42.377088349999994,141.06978505,,,1,,,
0421,,富岸,,42.3816979,141.0742348,,,1,,,
0422,,道路事務所前,,42.384470050000004,141.0769315,,,1,,,
0423,,あかしや団地,,42.39068315,141.0838143,,,1,,,
0424,,自衛隊入口,,42.402381649999995,141.09857165,,,1,,,
0425,,幌別本町,,42.40937355,141.10851775,,,1,,,
0431,,上鷲別入口,,42.36173155,141.04319425,,,1,,,
0441,,旭ケ丘団地,,42.36393285,141.04682745000002,,,1,,,
0451,,若草小学校前,,42.3655066,141.0501612,,,1,,,
0452,,若草1丁目,,42.3671178,141.05198495000002,,,1,,,
0453,,若草2丁目,,42.3702969,141.0560466,,,1,,,
0454,,公園入口,,42.372507999999996,141.0591149,,,1,,,
0461,,若草入口,,42.3659648,141.0488918,,,1,,,
0462,,若草中央,,42.369498699999994,141.05113125,,,1,,,
0463,,緑ケ丘団地,,42.37165605,141.05369324999998,,,1,,,
0464,,若草4丁目,,42.373405250000005,141.05653645,,,1,,,
0465,,千代の台団地,,42.37498455,141.05930210000002,,,1,,,
0466,,若草3丁目,,42.36785255,141.04999275,,,1,,,
0467,,新生町3丁目,,42.37662325,141.0609369,,,1,,,
0468,,新生町4丁目,,42.38287015,141.06504089999999,,,1,,,
0471,,新生町1丁目,,42.37568505,141.06333525,,,1,,,
0472,,新生町2丁目,,42.379410050000004,141.0658484,,,1,,,
0473,,新生町5丁目,,42.37980855,141.0629593,,,1,,,
0474,,富岸小学校前,,42.383757450000004,141.06982885,,,1,,,
0475,,富岸2丁目,,42.3820246,141.0676323,,,1,,,
0476,,亀田公園入口,,42.382664,141.0633638,,,1,,,
0481,,汐平団地,,42.38306235,141.07284895,,,1,,,
0491,,若山町3丁目,,42.3858302,141.0724376,,,1,,,
0501,,若山営業所前,,42.390398950000005,141.07665545,,,1,,,
0502,,総合体育館前,,42.39244335,141.07932284999998,,,1,,,
0503,,若山町1丁目,,42.39380085,141.0859446,,,1,,,
0504,,桜木団地,,42.404547050000005,141.08813695,,,1,,,
0505,,桜木中央,,42.4038433,141.0916772,,,1,,,
0506,,緑町2丁目,,42.402214150000006,141.09412915000001,,,1,,,
0507,,桜木町1丁目,,42.404004799999996,141.0969619,,,1,,,
0508,,新川町1丁目,,42.40666215,141.10011275,,,1,,,
0511,,幌別中央,,42.40957055,141.1035345,,,1,,,
0521,,幌別駅西口,,42.40951935,141.1063356,,,1,,,
0531,,幌別小学校前,,42.412838199999996,141.1074897,,,1,,,
0541,,労働福祉センター前,,42.41646945,141.11146015,,,1,,,
0542,,千歳町4丁目,,42.4198922,141.11558255,,,1,,,
0551,,千歳町6丁目,,42.422060900000005,141.11595640000002,,,1,,,
0552,,千歳寮,,42.4239418,141.1132826,,,1,,,
0570,,岡志別公園前,,42.42483045,141.11817165,,,1,,,
0571,,市民プール前,,42.4228167,141.1253393,,,1,,,
0581,,中央町5丁目,,42.41174395,141.1044599,,,1,,,
0601,,社宅十字街,,42.4115842,141.10131385,,,1,,,
0620,,石川町げんき館前,,42.3808974,140.9170663,,,1,,,
0621,,幌別ホームストアー前,,42.4131776,141.09612455,,,1,,,
0622,,市民会館前,,42.41389525,141.09379884999998,,,1,,,
0641,,西小学校前,,42.4159127,141.089761,,,1,,,
0642,,明日中等前,,42.417797050000004,141.08744325,,,1,,,
0643,,資料館前,,42.42096365,141.08169305,,,1,,,
0647,,しんた21前,,42.419207099999994,141.0857446,,,1,,,
0651,,中島町2丁目,,42.3508787,141.02040584999997,,,1,,,
0661,,中島町3丁目,,42.35222793333333,141.02151213333332,,,1,,,
0681,,東通,,42.354798675,141.018848425,,,1,,,
0682,,製鉄記念室蘭病院,,42.3563998,141.0165671,,,1,,,
0691,,知利別1丁目,,42.35722845,141.02057835,,,1,,,
0711,,知利別2丁目,,42.360922849999994,141.02297185,,,1,,,
0721,,知利別郵便局前,,42.364122449999996,141.02509344999999,,,1,,,
0722,,知利別会館前,,42.3663046,141.0264823,,,1,,,
0723,,天神町,,42.36948495,141.02699855,,,1,,,
0724,,清滝不動尊前,,42.37157245,141.02890035000001,,,1,,,
0725,,変電所前,,42.37382575,141.03114545,,,1,,,
0726,,水元団地,,42.376103,141.03216980000002,,,1,,,
0730,,中島町1丁目,,42.35393705,141.0162779,,,1,,,
0731,,仲通,,42.353021525,141.013799675,,,1,,,
0741,,八丁平入口,,42.3618298,141.01037135,,,1,,,
0742,,八丁平中央,,42.3664881,141.00954925,,,1,,,
0752,,南公園前,,42.364477449999995,141.00685555,,,1,,,
0753,,八丁平5丁目,,42.3576091,141.006541,,,1,,,
0754,,八丁平1丁目,,42.361924200000004,141.00480585,,,1,,,
0755,,展望台入口,,42.3602245,141.0033761,,,1,,,
0756,,ケアーハウス前,,42.3565547,141.003933,,,1,,,
0761,,1号公園入口,,42.3690178,141.01044405,,,1,,,
0762,,3号通,,42.3711529,141.01216395,,,1,,,
0763,,八丁平4丁目,,42.37348235,141.01400875000002,,,1,,,
0764,,大谷高校前,,42.3761325,141.0142212,,,1,,,
0765,,室蘭養護学校前,,42.3799257,141.0132101,,,1,,,
0771,,中島新町,,42.3493263,141.0150242,,,1,,,
0781,,中島入口,,42.35022476666666,141.00985573333335,,,1,,,
0791,,日鉄住金セメント前,,42.35308695,141.00199270000002,,,1,,,
0792,,南高平,,42.3543039,140.99224775,,,1,,,
0811,,港北町入口,,42.3604365,140.98708076666665,,,1,,,
0821,,港北町3丁目,,42.36222265,140.99030875,,,1,,,
0822,,蘭北小学校前,,42.36412915,140.9931547,,,1,,,
0823,,港北町4丁目,,42.366522,140.99606845,,,1,,,
0824,,港北町中央,,42.36859725,140.99946640000002,,,1,,,
0826,,港北町5丁目,,42.37099795,141.0016737,,,1,,,
0828,,八丁平西,,42.366995349999996,141.0054695,,,1,,,
0831,,港北町1丁目,,42.36198495,140.9850968,,,1,,,
0841,,見晴通,,42.36416225,140.9893631,,,1,,,
0842,,鶯団地入口,,42.366027,140.9920396,,,1,,,
0843,,中学校入口,,42.37210185,140.99377145,,,1,,,
0844,,蘭北団地,,42.374552800000004,140.99473515,,,1,,,
0845,,柏木町,,42.37728855,140.9975515,,,1,,,
0846,,柏木,,42.3797927,140.9980305,,,1,,,
0851,,春雨橋,,42.3628739,140.98269575,,,1,,,
0861,,伊能橋,,42.367961449999996,140.9826057,,,1,,,
0862,,栗林公園前,,42.3726773,140.98470225,,,1,,,
0863,,紅葉橋,,42.378645399999996,140.98283585000001,,,1,,,
0864,,すずかけ団地,,42.3811523,140.98536695,,,1,,,
0865,,すずかけ地蔵尊,,42.3855876,140.9864784,,,1,,,
0871,,ニュータウン入口,,42.38216095,140.9779415,,,1,,,
0872,,すずかけニュータウン,,42.379197899999994,140.97591825,,,1,,,
0881,,香川入口,,42.3926306,140.9828193,,,1,,,
0882,,香川神社前,,42.3923613,140.977797,,,1,,,
0883,,香川町,,42.3943509,140.9727798,,,1,,,
0884,,浄水場前,,42.3958259,140.9724422,,,1,,,
0891,,本輪西2丁目,,42.36097205,140.979097,,,1,,,
0901,,本輪西駅前,,42.3591763,140.97681505,,,1,,,
0911,,幌萌町,,42.36240855,140.96462805,,,1,,,
0912,,JXTGエネルギー前,,42.3620501,140.95231915,,,1,,,
0921,,陣屋,,42.366816650000004,140.95017345,,,1,,,
0941,,西陣屋,,42.3694298,140.941188,,,1,,,
0942,,崎守町,,42.37377975,140.92615825000001,,,1,,,
0943,,白鳥台2丁目,,42.3742469,140.93592560000002,,,1,,,
0944,,白鳥台5丁目,,42.37755255,140.9421902,,,1,,,
0945,,白鳥台4丁目,,42.379874,140.943643,,,1,,,
0946,,本室蘭小学校前,,42.38167165,140.94166795,,,1,,,
0951,,北公園前,,42.38045965,140.9376406,,,1,,,
0961,,白鳥台中央,,42.3780431,140.9399187,,,1,,,
0962,,市役所入口,,42.4113252,141.11112774999998,,,1,,,
0971,,中嶋神社前,,42.35443295,141.02447825000002,,,1,,,
0982,,白鳥台入口,,42.37999005,140.93389615,,,1,,,
0983,,幡守神社入口,,42.3814749,140.92700259999998,,,1,,,
0984,,石川町,,42.38155305,140.91769735,,,1,,,
0990,,みたら・水族館前,,42.34155065,140.94444585,,,1,,,
0991,,エンルムマリーナ前,,42.3402285,140.9409623,,,1,,,
